timestamp,watts,volts,amps
2026-03-23T17:50:57.593975,10.3,120.0,0.397
2026-03-23T17:50:58.581411,10.2,119.9,0.402
2026-03-23T17:50:59.577786,10.3,120.0,0.398
2026-03-23T17:51:00.584677,10.2,120.0,0.397
2026-03-23T17:51:01.591847,10.3,120.0,0.399
2026-03-23T17:51:02.581324,10.3,120.0,0.401
2026-03-23T17:51:03.589432,10.3,119.9,0.387
2026-03-23T17:51:04.580650,10.1,120.1,0.386
2026-03-23T17:51:05.584465,9.9,120.0,0.386
2026-03-23T17:51:06.578939,9.6,120.1,0.386
2026-03-23T17:51:07.584829,9.4,120.0,0.39
2026-03-23T17:51:08.577932,9.2,120.1,0.385
