timestamp,watts,volts,amps
2026-03-15T19:21:00.678570,6.3,120.3,0.38
2026-03-15T19:21:01.667682,6.3,120.2,0.378
2026-03-15T19:21:02.674196,6.3,120.3,0.381
2026-03-15T19:21:03.668241,6.3,120.2,0.38
2026-03-15T19:21:04.674073,6.4,120.2,0.379
2026-03-15T19:21:05.666331,6.3,120.2,0.38
2026-03-15T19:21:06.672761,6.3,120.2,0.38
2026-03-15T19:21:07.682430,6.4,120.3,0.379
2026-03-15T19:21:08.671524,6.4,120.2,0.379
2026-03-15T19:21:09.682550,6.4,120.3,0.381
2026-03-15T19:21:10.670110,6.4,120.2,0.38
2026-03-15T19:21:11.681088,6.4,120.3,0.379
2026-03-15T19:21:12.669287,6.4,120.3,0.379
2026-03-15T19:21:13.675786,6.4,120.3,0.379
2026-03-15T19:21:14.683233,6.4,120.3,0.379
2026-03-15T19:21:15.673595,6.4,120.3,0.378
2026-03-15T19:21:16.680643,6.4,120.3,0.379
2026-03-15T19:21:17.673653,6.4,120.3,0.379
2026-03-15T19:21:18.681863,6.4,120.3,0.379
2026-03-15T19:21:19.673326,6.4,120.2,0.379
2026-03-15T19:21:20.680944,6.4,120.2,0.38
2026-03-15T19:21:21.687932,6.4,120.3,0.38
2026-03-15T19:21:22.678326,6.4,120.4,0.379
2026-03-15T19:21:23.682837,6.4,120.3,0.38
2026-03-15T19:21:24.678340,6.4,120.2,0.38
2026-03-15T19:21:25.684653,6.4,120.3,0.379
2026-03-15T19:21:26.677612,6.4,120.3,0.378
2026-03-15T19:21:27.684750,6.3,120.3,0.381
2026-03-15T19:21:28.692074,6.3,120.2,0.379
2026-03-15T19:21:29.681963,6.4,120.2,0.378
2026-03-15T19:21:30.687729,6.4,120.3,0.378
2026-03-15T19:21:31.682011,6.4,120.3,0.369
2026-03-15T19:21:32.687978,6.1,120.3,0.37
2026-03-15T19:21:33.681865,5.9,120.2,0.368
2026-03-15T19:21:34.688341,5.6,120.3,0.369
2026-03-15T19:21:35.696590,5.4,120.3,0.371
