timestamp,watts,volts,amps
2026-03-27T06:33:21.368313,8.8,121.0,0.389
2026-03-27T06:33:22.355277,8.8,120.9,0.394
2026-03-27T06:33:23.363050,8.8,121.0,0.394
2026-03-27T06:33:24.362055,8.8,120.9,0.391
2026-03-27T06:33:25.363146,8.8,121.0,0.391
2026-03-27T06:33:26.372282,8.8,121.0,0.392
2026-03-27T06:33:27.363322,8.8,121.0,0.391
2026-03-27T06:33:28.369551,8.8,121.0,0.39
2026-03-27T06:33:29.360465,8.8,120.9,0.391
2026-03-27T06:33:30.364602,8.8,121.0,0.39
2026-03-27T06:33:31.360233,8.9,120.9,0.392
2026-03-27T06:33:32.367391,8.8,120.9,0.391
2026-03-27T06:33:33.373424,8.9,121.1,0.391
2026-03-27T06:33:34.361252,8.9,121.1,0.392
2026-03-27T06:33:35.368752,8.9,121.1,0.393
2026-03-27T06:33:36.359820,8.9,121.1,0.394
2026-03-27T06:33:37.370694,8.9,121.0,0.392
2026-03-27T06:33:38.358281,8.9,121.1,0.392
2026-03-27T06:33:39.364369,8.9,121.0,0.393
2026-03-27T06:33:40.354518,8.9,121.0,0.39
2026-03-27T06:33:41.361680,8.8,121.0,0.391
2026-03-27T06:33:42.367765,8.7,121.0,0.391
2026-03-27T06:33:43.359865,8.7,121.0,0.392
2026-03-27T06:33:44.365224,8.6,120.9,0.393
