timestamp,watts,volts,amps
2026-03-17T12:33:07.647573,5.2,120.4,0.379
2026-03-17T12:33:08.636457,5.2,120.4,0.378
2026-03-17T12:33:09.645514,5.2,120.4,0.378
2026-03-17T12:33:10.638986,5.1,120.5,0.378
2026-03-17T12:33:11.645274,5.1,120.4,0.378
2026-03-17T12:33:12.638464,5.2,120.4,0.376
2026-03-17T12:33:13.644284,5.2,120.5,0.377
2026-03-17T12:33:14.652208,5.2,120.4,0.377
2026-03-17T12:33:15.643015,5.2,120.5,0.377
2026-03-17T12:33:16.649562,5.2,120.5,0.376
2026-03-17T12:33:17.637334,5.2,120.5,0.377
2026-03-17T12:33:18.646199,5.2,120.5,0.377
2026-03-17T12:33:19.640093,5.2,120.5,0.377
2026-03-17T12:33:20.647563,5.2,120.5,0.377
2026-03-17T12:33:21.639200,5.2,120.5,0.377
2026-03-17T12:33:22.643886,5.2,120.4,0.377
2026-03-17T12:33:23.637792,5.2,120.5,0.376
2026-03-17T12:33:24.642662,5.1,120.4,0.374
