timestamp,watts,volts,amps
2026-03-17T12:10:54.064610,4.3,120.6,0.372
2026-03-17T12:10:55.068307,4.3,120.6,0.372
2026-03-17T12:10:56.063211,4.3,120.6,0.371
2026-03-17T12:10:57.069893,4.3,120.6,0.371
2026-03-17T12:10:58.063415,4.3,120.7,0.373
2026-03-17T12:10:59.068618,4.3,120.6,0.373
2026-03-17T12:11:00.060101,4.3,120.5,0.372
2026-03-17T12:11:01.071412,4.3,120.6,0.372
2026-03-17T12:11:02.062310,4.3,120.7,0.373
2026-03-17T12:11:03.066826,4.3,120.6,0.373
2026-03-17T12:11:04.074111,4.3,120.5,0.372
2026-03-17T12:11:05.067332,4.3,120.7,0.372
2026-03-17T12:11:06.081461,4.3,120.7,0.374
2026-03-17T12:11:07.065372,4.3,120.5,0.373
2026-03-17T12:11:08.059815,4.3,120.5,0.374
2026-03-17T12:11:09.066038,4.3,120.6,0.373
2026-03-17T12:11:10.059253,4.3,120.7,0.374
2026-03-17T12:11:11.064233,4.3,120.6,0.374
2026-03-17T12:11:12.057963,4.3,120.6,0.375
2026-03-17T12:11:13.064432,4.3,120.6,0.374
2026-03-17T12:11:14.058067,4.3,120.6,0.373
2026-03-17T12:11:15.062839,4.3,120.6,0.373
2026-03-17T12:11:16.057586,4.3,120.5,0.373
2026-03-17T12:11:17.063346,4.3,120.7,0.373
2026-03-17T12:11:18.056130,4.3,120.7,0.373
2026-03-17T12:11:19.061887,4.3,120.6,0.374
2026-03-17T12:11:20.055790,4.3,120.5,0.374
2026-03-17T12:11:21.062078,4.3,120.6,0.373
2026-03-17T12:11:22.055464,4.3,120.6,0.374
2026-03-17T12:11:23.063404,4.3,120.6,0.376
2026-03-17T12:11:24.053020,4.3,120.7,0.374
2026-03-17T12:11:25.059960,4.3,120.7,0.374
2026-03-17T12:11:26.053192,4.3,120.6,0.375
2026-03-17T12:11:27.058322,4.3,120.7,0.374
2026-03-17T12:11:28.067043,4.3,120.7,0.374
2026-03-17T12:11:29.057488,4.3,120.6,0.373
2026-03-17T12:11:30.050631,4.3,120.7,0.372
2026-03-17T12:11:31.055772,4.3,120.6,0.373
2026-03-17T12:11:32.065593,4.3,120.6,0.372
2026-03-17T12:11:33.055117,4.3,120.7,0.373
2026-03-17T12:11:34.062462,4.3,120.6,0.372
2026-03-17T12:11:35.052745,4.3,120.7,0.372
2026-03-17T12:11:36.057640,4.3,120.7,0.372
2026-03-17T12:11:37.052464,4.3,120.7,0.374
2026-03-17T12:11:38.059446,4.3,120.7,0.373
2026-03-17T12:11:39.050315,4.3,120.6,0.373
2026-03-17T12:11:40.055819,4.3,120.7,0.371
2026-03-17T12:11:41.048804,4.3,120.6,0.374
2026-03-17T12:11:42.054763,4.3,120.7,0.375
2026-03-17T12:11:43.048279,4.3,120.6,0.373
2026-03-17T12:11:44.054627,4.2,120.7,0.374
2026-03-17T12:11:45.048483,4.3,120.6,0.375
2026-03-17T12:11:46.053327,4.3,120.7,0.373
2026-03-17T12:11:47.047859,4.2,120.6,0.375
2026-03-17T12:11:48.053605,4.3,120.6,0.374
2026-03-17T12:11:49.061843,4.3,120.6,0.374
2026-03-17T12:11:50.052183,4.3,120.6,0.374
2026-03-17T12:11:51.055431,4.3,120.7,0.373
2026-03-17T12:11:52.050433,4.3,120.6,0.374
2026-03-17T12:11:53.055458,4.3,120.7,0.374
