timestamp,watts,volts,amps
2026-03-23T20:34:29.178460,8.0,120.2,0.385
2026-03-23T20:34:29.179841,8.0,120.2,0.386
2026-03-23T20:34:29.181181,8.1,120.2,0.385
2026-03-23T20:34:29.182578,8.0,120.2,0.385
2026-03-23T20:34:29.183935,8.0,120.2,0.385
2026-03-23T20:34:29.185273,8.0,120.2,0.386
2026-03-23T20:34:29.186610,8.0,120.2,0.384
2026-03-23T20:34:29.187969,8.0,120.1,0.385
2026-03-23T20:34:29.188314,8.0,120.1,0.384
2026-03-23T20:34:29.791581,8.0,120.3,0.385
2026-03-23T20:34:30.794904,8.0,120.0,0.388
2026-03-23T20:34:31.786926,8.0,120.2,0.386
2026-03-23T20:34:32.796752,8.0,120.2,0.386
2026-03-23T20:34:33.790583,8.0,120.2,0.385
2026-03-23T20:34:34.795084,8.0,120.1,0.385
2026-03-23T20:34:35.803987,8.0,120.2,0.385
2026-03-23T20:34:36.793991,8.0,120.1,0.385
2026-03-23T20:34:37.801311,7.9,120.2,0.386
2026-03-23T20:34:38.791870,8.0,120.2,0.385
2026-03-23T20:34:39.796674,7.9,120.1,0.387
2026-03-23T20:34:40.790736,7.9,120.2,0.385
2026-03-23T20:34:41.797982,8.0,120.1,0.384
2026-03-23T20:34:42.804606,8.0,120.2,0.385
2026-03-23T20:34:43.793806,8.0,120.2,0.384
2026-03-23T20:34:44.802041,8.0,120.1,0.385
2026-03-23T20:34:45.792860,8.0,120.2,0.385
2026-03-23T20:34:46.801626,8.0,120.1,0.384
2026-03-23T20:34:47.790325,8.0,120.1,0.384
2026-03-23T20:34:48.796013,8.0,120.2,0.384
2026-03-23T20:34:49.789920,8.0,120.1,0.385
2026-03-23T20:34:50.794890,8.0,120.2,0.387
2026-03-23T20:34:51.801259,7.9,120.1,0.386
2026-03-23T20:34:52.792693,7.9,120.2,0.386
2026-03-23T20:34:53.800688,8.0,120.2,0.385
2026-03-23T20:34:54.792024,8.0,120.1,0.384
2026-03-23T20:34:55.801156,8.0,120.2,0.385
2026-03-23T20:34:56.790451,8.0,120.1,0.385
2026-03-23T20:34:57.796937,7.9,120.2,0.385
2026-03-23T20:34:58.787966,8.0,120.1,0.387
2026-03-23T20:34:59.795093,8.0,120.2,0.386
2026-03-23T20:35:00.789046,7.9,120.1,0.385
2026-03-23T20:35:01.795280,8.0,120.0,0.385
2026-03-23T20:35:02.789180,8.0,120.2,0.385
2026-03-23T20:35:03.794010,7.9,120.0,0.386
2026-03-23T20:35:04.803150,8.0,120.1,0.385
2026-03-23T20:35:05.792874,8.0,120.1,0.385
2026-03-23T20:35:06.800723,8.0,120.0,0.385
2026-03-23T20:35:07.791281,8.0,120.2,0.385
2026-03-23T20:35:08.799554,8.0,120.2,0.384
2026-03-23T20:35:09.789211,7.9,120.1,0.384
2026-03-23T20:35:10.795731,8.0,120.1,0.385
2026-03-23T20:35:11.788926,7.9,120.2,0.385
2026-03-23T20:35:12.794301,8.0,120.1,0.385
2026-03-23T20:35:13.802540,8.0,120.1,0.384
2026-03-23T20:35:14.792989,8.0,120.2,0.386
2026-03-23T20:35:15.800438,8.0,120.1,0.385
2026-03-23T20:35:16.791893,8.0,120.1,0.385
2026-03-23T20:35:17.798976,8.0,120.1,0.384
2026-03-23T20:35:18.805204,7.9,120.2,0.385
2026-03-23T20:35:19.794542,8.0,120.2,0.385
