timestamp,watts,volts,amps
2026-03-15T20:07:49.953614,4.2,120.5,0.371
2026-03-15T20:07:50.960789,4.2,120.6,0.372
2026-03-15T20:07:51.951280,4.2,120.6,0.373
2026-03-15T20:07:52.956964,4.2,120.5,0.373
2026-03-15T20:07:53.950298,4.2,120.5,0.372
2026-03-15T20:07:54.957230,4.1,120.5,0.371
2026-03-15T20:07:55.949728,4.1,120.6,0.372
2026-03-15T20:07:56.956778,4.1,120.6,0.372
2026-03-15T20:07:57.963754,4.1,120.5,0.371
2026-03-15T20:07:58.954984,4.1,120.5,0.372
2026-03-15T20:07:59.960146,4.2,120.5,0.372
2026-03-15T20:08:00.953908,4.1,120.5,0.37
2026-03-15T20:08:01.960635,4.1,120.5,0.371
2026-03-15T20:08:02.953793,4.1,120.5,0.372
2026-03-15T20:08:03.960721,4.1,120.4,0.372
2026-03-15T20:08:04.968885,4.1,120.5,0.371
2026-03-15T20:08:05.959837,4.1,120.5,0.371
2026-03-15T20:08:06.964754,4.1,120.5,0.372
2026-03-15T20:08:07.959975,4.1,120.5,0.372
2026-03-15T20:08:08.965111,4.2,120.5,0.371
2026-03-15T20:08:09.958899,4.2,120.5,0.372
2026-03-15T20:08:10.965147,4.2,120.5,0.373
2026-03-15T20:08:11.958238,4.2,120.6,0.372
2026-03-15T20:08:12.965065,4.2,120.6,0.372
2026-03-15T20:08:13.972503,4.2,120.6,0.373
2026-03-15T20:08:14.963984,4.2,120.5,0.372
2026-03-15T20:08:15.968849,4.2,120.5,0.371
2026-03-15T20:08:16.962440,4.2,120.5,0.373
2026-03-15T20:08:17.969110,4.2,120.5,0.372
2026-03-15T20:08:18.976131,4.2,120.6,0.37
2026-03-15T20:08:19.967237,4.2,120.5,0.371
2026-03-15T20:08:20.975018,4.2,120.5,0.371
2026-03-15T20:08:21.980442,4.2,120.6,0.372
2026-03-15T20:08:22.970616,4.2,120.6,0.373
2026-03-15T20:08:23.976697,4.2,120.5,0.373
2026-03-15T20:08:24.970679,4.2,120.5,0.372
2026-03-15T20:08:25.978587,4.2,120.5,0.372
2026-03-15T20:08:26.968254,4.2,120.5,0.371
2026-03-15T20:08:27.974292,4.2,120.5,0.373
2026-03-15T20:08:28.982748,4.2,120.6,0.372
2026-03-15T20:08:29.972485,4.2,120.5,0.372
2026-03-15T20:08:30.979636,4.2,120.5,0.372
2026-03-15T20:08:31.972849,4.2,120.5,0.372
2026-03-15T20:08:32.978012,4.1,120.4,0.373
2026-03-15T20:08:33.973321,4.2,120.5,0.372
2026-03-15T20:08:34.977897,4.2,120.5,0.372
2026-03-15T20:08:35.986869,4.1,120.5,0.372
2026-03-15T20:08:36.976828,4.2,120.6,0.372
2026-03-15T20:08:37.982979,4.2,120.6,0.371
2026-03-15T20:08:38.976586,4.2,120.5,0.372
2026-03-15T20:08:39.981821,4.2,120.5,0.372
2026-03-15T20:08:40.976674,4.2,120.5,0.371
2026-03-15T20:08:41.982454,4.2,120.6,0.373
2026-03-15T20:08:42.988164,4.2,120.6,0.373
2026-03-15T20:08:43.980192,4.2,120.6,0.372
2026-03-15T20:08:44.986812,4.2,120.5,0.372
2026-03-15T20:08:45.980223,4.2,120.5,0.373
2026-03-15T20:08:46.985571,4.2,120.5,0.372
2026-03-15T20:08:47.980094,4.2,120.5,0.371
2026-03-15T20:08:48.984294,4.2,120.5,0.372
