timestamp,watts,volts,amps
2026-03-23T20:44:23.749513,8.3,120.2,0.387
2026-03-23T20:44:24.752707,8.3,120.3,0.389
2026-03-23T20:44:25.758862,8.3,120.2,0.387
2026-03-23T20:44:26.752450,8.3,120.3,0.387
2026-03-23T20:44:27.759049,8.3,120.3,0.387
2026-03-23T20:44:28.749162,8.3,120.3,0.387
2026-03-23T20:44:29.757964,8.4,120.2,0.387
2026-03-23T20:44:30.748527,8.4,120.2,0.386
2026-03-23T20:44:31.755335,8.4,120.4,0.387
2026-03-23T20:44:32.746096,8.4,120.3,0.387
2026-03-23T20:44:33.752138,8.4,120.3,0.387
2026-03-23T20:44:34.744454,8.3,120.3,0.386
2026-03-23T20:44:35.755060,8.4,120.3,0.387
2026-03-23T20:44:36.743279,8.4,120.3,0.387
2026-03-23T20:44:37.750304,8.4,120.3,0.386
2026-03-23T20:44:38.743653,8.4,120.3,0.386
2026-03-23T20:44:39.748381,8.3,120.3,0.386
2026-03-23T20:44:40.742753,8.3,120.4,0.388
2026-03-23T20:44:41.748643,8.3,120.3,0.387
2026-03-23T20:44:42.743391,8.3,120.3,0.387
2026-03-23T20:44:43.747131,8.3,120.3,0.386
2026-03-23T20:44:44.740231,8.3,120.3,0.386
2026-03-23T20:44:45.747855,8.3,120.4,0.387
2026-03-23T20:44:46.740938,8.3,120.3,0.386
2026-03-23T20:44:47.745980,8.3,120.3,0.386
2026-03-23T20:44:48.739992,8.3,120.3,0.387
2026-03-23T20:44:49.746327,8.3,120.4,0.385
2026-03-23T20:44:50.738433,8.3,120.2,0.388
2026-03-23T20:44:51.744953,8.3,120.3,0.387
2026-03-23T20:44:52.737266,8.2,120.4,0.386
