timestamp,watts,volts,amps
2026-03-16T00:23:44.911680,6.9,120.5,0.383
2026-03-16T00:23:45.920357,6.9,120.5,0.384
2026-03-16T00:23:46.910196,6.9,120.5,0.384
2026-03-16T00:23:47.916271,7.0,120.5,0.383
2026-03-16T00:23:48.910086,7.0,120.5,0.383
2026-03-16T00:23:49.917263,7.0,120.5,0.382
2026-03-16T00:23:50.905028,7.0,120.5,0.382
2026-03-16T00:23:51.913830,7.0,120.5,0.382
2026-03-16T00:23:52.907289,7.0,120.5,0.383
2026-03-16T00:23:53.914688,7.0,120.5,0.383
2026-03-16T00:23:54.908040,7.0,120.5,0.383
2026-03-16T00:23:55.912353,7.0,120.5,0.383
2026-03-16T00:23:56.921037,7.1,120.5,0.382
2026-03-16T00:23:57.911341,7.1,120.5,0.383
2026-03-16T00:23:58.919001,7.1,120.5,0.383
2026-03-16T00:23:59.909878,7.1,120.5,0.384
2026-03-16T00:24:00.914431,7.1,120.5,0.383
2026-03-16T00:24:01.908553,7.1,120.6,0.384
2026-03-16T00:24:02.915104,7.1,120.5,0.383
2026-03-16T00:24:03.908481,7.1,120.5,0.381
2026-03-16T00:24:04.913734,7.0,120.5,0.383
2026-03-16T00:24:05.922280,7.0,120.5,0.382
2026-03-16T00:24:06.912371,7.0,120.4,0.383
2026-03-16T00:24:07.918477,7.0,120.5,0.382
2026-03-16T00:24:08.912518,7.0,120.5,0.381
2026-03-16T00:24:09.921132,7.0,120.5,0.382
2026-03-16T00:24:10.920769,7.0,120.5,0.381
2026-03-16T00:24:11.914919,7.0,120.5,0.381
2026-03-16T00:24:12.922546,7.0,120.4,0.382
2026-03-16T00:24:13.913105,7.0,120.5,0.382
2026-03-16T00:24:14.921059,7.0,120.5,0.372
2026-03-16T00:24:15.923013,6.8,120.5,0.372
2026-03-16T00:24:16.913876,6.5,120.5,0.372
2026-03-16T00:24:17.923993,6.2,120.4,0.371
2026-03-16T00:24:18.914403,6.0,120.5,0.371
2026-03-16T00:24:19.922951,5.7,120.5,0.371
