timestamp,watts,volts,amps
2026-03-16T13:49:49.379633,4.1,119.9,0.37
2026-03-16T13:49:50.389035,4.0,120.0,0.371
2026-03-16T13:49:51.377394,4.1,120.0,0.37
2026-03-16T13:49:52.385175,4.0,120.0,0.37
2026-03-16T13:49:53.378728,4.1,120.0,0.37
2026-03-16T13:49:54.385492,4.1,120.0,0.37
2026-03-16T13:49:55.379221,4.0,120.0,0.37
2026-03-16T13:49:56.399505,4.1,120.0,0.369
2026-03-16T13:49:57.390401,4.1,119.9,0.37
2026-03-16T13:49:58.382069,4.0,120.0,0.369
2026-03-16T13:49:59.390322,4.1,120.0,0.369
2026-03-16T13:50:00.379446,4.0,119.9,0.369
2026-03-16T13:50:01.384651,4.0,119.9,0.369
2026-03-16T13:50:02.380609,4.1,120.0,0.37
2026-03-16T13:50:03.386133,4.0,120.0,0.37
2026-03-16T13:50:04.378542,4.0,119.9,0.371
2026-03-16T13:50:05.384440,4.1,120.0,0.369
2026-03-16T13:50:06.390919,4.0,120.0,0.369
2026-03-16T13:50:07.383765,4.0,120.0,0.369
2026-03-16T13:50:08.391485,4.1,120.0,0.37
2026-03-16T13:50:09.382756,4.0,119.9,0.37
2026-03-16T13:50:10.386880,4.0,119.9,0.371
2026-03-16T13:50:11.379603,4.0,120.0,0.369
2026-03-16T13:50:12.387212,4.0,119.9,0.368
2026-03-16T13:50:13.381234,4.1,120.0,0.37
2026-03-16T13:50:14.390030,4.0,120.0,0.37
2026-03-16T13:50:15.379434,4.0,120.1,0.369
2026-03-16T13:50:16.383463,4.0,120.0,0.369
2026-03-16T13:50:17.379918,4.0,120.0,0.369
2026-03-16T13:50:18.384817,4.0,120.0,0.37
2026-03-16T13:50:19.392662,4.0,120.0,0.37
2026-03-16T13:50:20.383082,4.0,120.1,0.369
2026-03-16T13:50:21.376759,4.0,120.1,0.369
2026-03-16T13:50:22.381861,4.0,120.0,0.369
2026-03-16T13:50:23.389931,4.0,120.1,0.369
2026-03-16T13:50:24.379870,4.0,120.0,0.37
2026-03-16T13:50:25.388709,4.0,120.0,0.371
2026-03-16T13:50:26.375864,4.0,120.1,0.371
2026-03-16T13:50:27.384099,4.0,120.1,0.371
2026-03-16T13:50:28.378066,4.1,120.0,0.371
2026-03-16T13:50:29.387437,4.0,120.1,0.371
2026-03-16T13:50:30.377344,4.1,120.0,0.37
2026-03-16T13:50:31.383595,4.1,120.0,0.37
2026-03-16T13:50:32.375137,4.0,120.0,0.372
2026-03-16T13:50:33.379642,4.1,120.1,0.37
2026-03-16T13:50:34.375893,4.1,120.1,0.37
2026-03-16T13:50:35.380613,4.0,120.0,0.37
2026-03-16T13:50:36.373886,4.1,120.0,0.37
2026-03-16T13:50:37.378897,4.0,120.1,0.37
2026-03-16T13:50:38.374043,4.0,120.0,0.37
2026-03-16T13:50:39.379033,4.0,120.0,0.369
2026-03-16T13:50:40.372732,4.0,120.1,0.37
2026-03-16T13:50:41.377783,4.0,119.9,0.37
2026-03-16T13:50:42.372649,4.0,120.1,0.37
2026-03-16T13:50:43.377876,4.0,120.0,0.37
2026-03-16T13:50:44.371526,4.0,120.0,0.369
2026-03-16T13:50:45.378649,4.0,120.0,0.37
2026-03-16T13:50:46.385390,4.0,120.0,0.371
2026-03-16T13:50:47.374042,4.0,120.0,0.369
2026-03-16T13:50:48.380967,4.0,120.1,0.371
