Banks,algorithm_family,dev_backend,frequency_component,operating_frequency_mhz,mflops_per_w,throughput,run_power_w,mflops_per_w_std,throughput_std,run_power_w_std
4,UPF-OS,nano_cufft,GPU,306.0,535.0823042113494,705600.2520129085,9.498245614035087,2.869446393593317,4144.551119101962,0.007923922660095685
4,UPF-OS,nano_cufft,GPU,408.0,607.5890399353106,827920.5523640973,9.814912280701755,3.6220971520883487,4366.784684704697,0.0077471586546743855
4,UPF-OS,nano_cufft,GPU,510.0,640.4374751232139,890053.2966805097,10.01025641025641,2.6147168268851635,3824.250568339398,0.006280742930213157
4,UPF-OS,nano_cufft,GPU,612.0,701.0075241917733,1003179.4744351743,10.307692307692308,4.387126447282756,6793.532580909244,0.01754116038614202
4,UPF-OS,nano_cufft,GPU,714.0,724.7007671358093,1060557.9105663688,10.54102564102564,5.325227577913801,11464.962620669156,0.08766081305781223
4,UPF-OS,nano_cufft,GPU,816.0,756.8955840187209,1122788.3180142308,10.684615384615384,8.638215114234482,15341.910845773207,0.026199055947579333
4,UPF-OS,nano_cufft,GPU,918.0,742.456448294405,1155421.4282029392,11.20897435897436,8.27519396703541,16114.285333336897,0.04335532744826126
4,UPF-OS,nano_cufft,GPU,1020.0,763.691995158954,1251956.160057515,11.80787545787546,6.255031621384253,13120.332505474264,0.044455495815020424
8,OLA,RPi_clfft,GPU,500.0,387.1005059710967,97537.57355661807,3.786842105263158,2.300557009066689,321.61602698601604,0.015876950662103453
8,OLA,RPi_clfft,GPU,550.0,416.5235415772882,105395.73775963335,3.8030701754385965,3.4381440235044547,232.14492861975924,0.03789534599900248
8,OLA,RPi_clfft,GPU,600.0,445.42784502274526,112694.82992628065,3.804604010025063,12.427977016102737,372.8448135784578,0.09921741170700189
8,OLA,RPi_clfft,GPU,650.0,457.45492069746325,119410.17382048086,3.923076923076923,3.1108204106671904,280.1751085081523,0.02064062748461337
8,OLA,RPi_clfft,GPU,700.0,475.1334387472284,125282.49939138744,3.9628205128205125,2.890443883719649,461.05446696427174,0.01847221913264396
8,OLA,RPi_clfft,GPU,750.0,493.84302189713435,131731.54069027447,4.008974358974359,3.7161726893444524,470.5775706550208,0.016438277358794426
