timestamp,watts,volts,amps
2026-03-16T17:01:36.219651,3.5,120.2,0.369
2026-03-16T17:01:36.223485,3.6,120.3,0.369
2026-03-16T17:01:36.227601,3.6,120.3,0.37
2026-03-16T17:01:36.232390,3.7,120.2,0.364
2026-03-16T17:01:36.236486,3.5,120.3,0.366
2026-03-16T17:01:36.240555,3.3,120.2,0.368
2026-03-16T17:01:36.244710,3.2,120.2,0.367
2026-03-16T17:01:36.248586,3.1,120.3,0.369
2026-03-16T17:01:36.252341,3.1,120.2,0.369
2026-03-16T17:01:36.255820,3.1,120.2,0.369
2026-03-16T17:01:36.258948,3.2,120.3,0.368
2026-03-16T17:01:36.261819,3.2,120.2,0.367
2026-03-16T17:01:36.264216,3.2,120.2,0.369
2026-03-16T17:01:36.266256,3.2,120.3,0.369
2026-03-16T17:01:36.268102,3.2,120.2,0.367
2026-03-16T17:01:36.269794,3.1,120.2,0.372
2026-03-16T17:01:36.271332,3.1,120.3,0.368
2026-03-16T17:01:36.272875,3.2,120.3,0.371
2026-03-16T17:01:36.274405,3.3,120.2,0.383
2026-03-16T17:01:36.275923,3.7,120.1,0.386
2026-03-16T17:01:36.277469,4.2,120.2,0.376
2026-03-16T17:01:36.278999,4.4,120.2,0.383
2026-03-16T17:01:36.280556,4.8,120.2,0.383
2026-03-16T17:01:36.282093,5.1,120.3,0.38
2026-03-16T17:01:36.283637,5.3,120.2,0.378
2026-03-16T17:01:36.285199,5.4,120.1,0.371
2026-03-16T17:01:36.286751,5.2,120.2,0.369
2026-03-16T17:01:36.288343,5.1,120.2,0.37
2026-03-16T17:01:36.289888,4.9,120.3,0.37
2026-03-16T17:01:36.291449,4.8,120.2,0.378
2026-03-16T17:01:36.293006,4.7,120.2,0.376
2026-03-16T17:01:36.294623,4.8,120.3,0.37
2026-03-16T17:01:36.296323,4.8,120.2,0.376
2026-03-16T17:01:36.297802,4.9,120.2,0.385
2026-03-16T17:01:36.299264,5.2,120.1,0.37
2026-03-16T17:01:36.300724,5.2,120.3,0.37
2026-03-16T17:01:36.302208,5.1,120.3,0.368
2026-03-16T17:01:36.302663,4.9,120.3,0.369
2026-03-16T17:01:36.425028,3.3,120.3,0.369
2026-03-16T17:01:37.415578,3.2,120.3,0.369
2026-03-16T17:01:38.420698,3.3,120.3,0.369
2026-03-16T17:01:39.414539,3.3,120.2,0.369
2026-03-16T17:01:40.421271,3.3,120.3,0.369
2026-03-16T17:01:41.414323,3.3,120.3,0.368
2026-03-16T17:01:42.419590,3.2,120.3,0.37
2026-03-16T17:01:43.428970,3.2,120.2,0.368
2026-03-16T17:01:44.418325,3.2,120.3,0.367
2026-03-16T17:01:45.424865,3.2,120.2,0.368
2026-03-16T17:01:46.418764,3.2,120.3,0.368
2026-03-16T17:01:47.426456,3.2,120.3,0.368
2026-03-16T17:01:48.417965,3.2,120.3,0.367
2026-03-16T17:01:49.422775,3.2,120.3,0.368
2026-03-16T17:01:50.416381,3.2,120.2,0.369
2026-03-16T17:01:51.423270,3.2,120.2,0.368
2026-03-16T17:01:52.412973,3.2,120.3,0.368
2026-03-16T17:01:53.423322,3.2,120.3,0.369
2026-03-16T17:01:54.430779,3.2,120.3,0.368
2026-03-16T17:01:55.420170,3.2,120.3,0.368
2026-03-16T17:01:56.426735,3.2,120.3,0.367
2026-03-16T17:01:57.420693,3.1,120.3,0.368
