timestamp,watts,volts,amps
2026-03-27T07:23:30.149108,8.2,120.9,0.386
2026-03-27T07:23:30.150454,8.2,120.9,0.388
2026-03-27T07:23:30.151791,8.2,120.9,0.389
2026-03-27T07:23:30.153142,8.2,120.9,0.387
2026-03-27T07:23:30.154465,8.2,120.9,0.391
2026-03-27T07:23:30.155834,8.2,120.9,0.388
2026-03-27T07:23:30.157606,8.2,120.9,0.389
2026-03-27T07:23:30.160843,8.3,120.9,0.389
2026-03-27T07:23:30.162487,8.3,120.9,0.389
2026-03-27T07:23:30.166268,8.3,120.9,0.387
2026-03-27T07:23:30.167747,8.2,120.8,0.387
2026-03-27T07:23:30.168901,8.3,120.9,0.388
2026-03-27T07:23:30.709009,8.2,120.8,0.387
2026-03-27T07:23:31.699248,8.2,120.7,0.39
2026-03-27T07:23:32.707200,8.2,120.7,0.391
2026-03-27T07:23:33.702994,8.2,120.8,0.388
2026-03-27T07:23:34.707597,8.2,120.8,0.388
2026-03-27T07:23:35.702271,8.2,120.9,0.387
2026-03-27T07:23:36.705692,8.2,120.9,0.387
2026-03-27T07:23:37.699484,8.2,120.8,0.388
2026-03-27T07:23:38.706259,8.2,120.9,0.387
2026-03-27T07:23:39.702285,8.2,120.9,0.388
2026-03-27T07:23:40.703351,8.2,120.8,0.387
2026-03-27T07:23:41.695393,8.2,120.8,0.388
2026-03-27T07:23:42.704696,8.2,120.8,0.388
2026-03-27T07:23:43.711122,8.2,120.8,0.386
2026-03-27T07:23:44.700657,8.2,120.9,0.387
2026-03-27T07:23:45.703827,8.1,120.7,0.388
2026-03-27T07:23:46.697704,8.2,120.7,0.388
2026-03-27T07:23:47.708236,8.2,120.7,0.387
2026-03-27T07:23:48.696334,8.2,120.8,0.386
2026-03-27T07:23:49.703877,8.2,120.7,0.388
2026-03-27T07:23:50.693913,8.1,120.7,0.387
2026-03-27T07:23:51.700515,8.1,120.7,0.387
2026-03-27T07:23:52.693842,8.2,120.8,0.387
2026-03-27T07:23:53.701806,8.2,120.8,0.387
2026-03-27T07:23:54.692086,8.2,120.7,0.388
2026-03-27T07:23:55.698890,8.2,120.8,0.388
2026-03-27T07:23:56.691271,8.2,120.8,0.386
2026-03-27T07:23:57.696792,8.2,120.7,0.389
2026-03-27T07:23:58.691920,8.2,120.7,0.387
2026-03-27T07:23:59.696696,8.2,120.8,0.389
2026-03-27T07:24:00.690347,8.2,120.7,0.39
2026-03-27T07:24:01.695647,8.3,120.8,0.388
2026-03-27T07:24:02.705835,8.3,120.8,0.387
2026-03-27T07:24:03.694608,8.3,120.8,0.387
2026-03-27T07:24:04.701912,8.3,120.8,0.386
2026-03-27T07:24:05.691876,8.2,120.9,0.387
2026-03-27T07:24:06.700883,8.2,120.8,0.388
2026-03-27T07:24:07.691037,8.2,120.8,0.388
2026-03-27T07:24:08.700707,8.2,120.9,0.387
2026-03-27T07:24:09.687980,8.3,120.8,0.389
2026-03-27T07:24:10.698117,8.3,120.8,0.389
2026-03-27T07:24:11.688034,8.2,120.8,0.387
2026-03-27T07:24:12.693115,8.2,120.9,0.387
2026-03-27T07:24:13.701825,8.2,120.8,0.387
2026-03-27T07:24:14.692024,8.2,120.8,0.387
2026-03-27T07:24:15.685383,8.2,120.9,0.386
2026-03-27T07:24:16.690642,8.2,120.7,0.387
2026-03-27T07:24:17.700342,8.2,120.8,0.386
