timestamp,watts,volts,amps
2026-03-15T19:37:19.225790,6.3,120.4,0.381
2026-03-15T19:37:20.215577,6.3,120.4,0.378
2026-03-15T19:37:21.221707,6.3,120.4,0.38
2026-03-15T19:37:22.215871,6.3,120.4,0.38
2026-03-15T19:37:23.222878,6.3,120.4,0.378
2026-03-15T19:37:24.214843,6.3,120.4,0.378
2026-03-15T19:37:25.221016,6.3,120.3,0.379
2026-03-15T19:37:26.229757,6.3,120.4,0.379
2026-03-15T19:37:27.220349,6.3,120.4,0.38
2026-03-15T19:37:28.225467,6.3,120.5,0.379
2026-03-15T19:37:29.219145,6.4,120.4,0.379
2026-03-15T19:37:30.225553,6.4,120.4,0.379
2026-03-15T19:37:31.219390,6.4,120.5,0.38
2026-03-15T19:37:32.229411,6.4,120.4,0.38
2026-03-15T19:37:33.233130,6.4,120.4,0.379
2026-03-15T19:37:34.222690,6.4,120.4,0.38
2026-03-15T19:37:35.230583,6.4,120.3,0.379
2026-03-15T19:37:36.221766,6.4,120.4,0.379
2026-03-15T19:37:37.227415,6.4,120.3,0.379
2026-03-15T19:37:38.235063,6.4,120.4,0.379
2026-03-15T19:37:39.225766,6.4,120.4,0.38
2026-03-15T19:37:40.232688,6.4,120.4,0.38
2026-03-15T19:37:41.223270,6.4,120.3,0.378
2026-03-15T19:37:42.228883,6.4,120.3,0.38
2026-03-15T19:37:43.222911,6.4,120.3,0.38
2026-03-15T19:37:44.228724,6.4,120.4,0.378
2026-03-15T19:37:45.222714,6.4,120.4,0.378
2026-03-15T19:37:46.227587,6.4,120.3,0.379
2026-03-15T19:37:47.221982,6.4,120.3,0.381
2026-03-15T19:37:48.227458,6.4,120.3,0.379
2026-03-15T19:37:49.236174,6.4,120.3,0.381
2026-03-15T19:37:50.226396,6.4,120.3,0.371
2026-03-15T19:37:51.233259,6.3,120.4,0.368
2026-03-15T19:37:52.224249,6.0,120.4,0.37
2026-03-15T19:37:53.229848,5.7,120.4,0.371
2026-03-15T19:37:54.238614,5.5,120.4,0.37
