timestamp,watts,volts,amps
2026-03-15T19:00:13.133298,4.9,120.5,0.374
2026-03-15T19:00:14.138599,4.8,120.6,0.375
2026-03-15T19:00:15.147217,4.8,120.5,0.375
2026-03-15T19:00:16.136801,4.9,120.5,0.376
2026-03-15T19:00:17.143820,4.9,120.5,0.375
2026-03-15T19:00:18.136865,4.8,120.5,0.377
2026-03-15T19:00:19.142227,4.9,120.5,0.377
2026-03-15T19:00:20.137984,4.9,120.5,0.375
2026-03-15T19:00:21.141177,4.9,120.5,0.375
2026-03-15T19:00:22.149345,4.9,120.6,0.375
2026-03-15T19:00:23.140694,4.9,120.6,0.374
2026-03-15T19:00:24.147086,4.9,120.6,0.375
2026-03-15T19:00:25.140713,4.9,120.6,0.375
2026-03-15T19:00:26.147837,4.9,120.5,0.372
2026-03-15T19:00:27.154465,4.8,120.5,0.372
2026-03-15T19:00:28.144126,4.7,120.5,0.373
2026-03-15T19:00:29.152954,4.6,120.5,0.374
2026-03-15T19:00:30.143434,4.5,120.5,0.372
