timestamp,watts,volts,amps
2026-03-15T19:19:24.621625,3.9,120.3,0.372
2026-03-15T19:19:25.626981,3.9,120.3,0.37
2026-03-15T19:19:26.634872,3.9,120.3,0.371
2026-03-15T19:19:27.624456,3.9,120.3,0.371
2026-03-15T19:19:28.631556,3.9,120.3,0.37
2026-03-15T19:19:29.624493,3.9,120.4,0.37
2026-03-15T19:19:30.631678,3.9,120.3,0.371
2026-03-15T19:19:31.623481,3.9,120.3,0.371
2026-03-15T19:19:32.630394,3.9,120.3,0.37
2026-03-15T19:19:33.638011,3.9,120.3,0.37
2026-03-15T19:19:34.628374,3.9,120.3,0.371
2026-03-15T19:19:35.636945,3.9,120.3,0.37
2026-03-15T19:19:36.627310,3.9,120.3,0.37
2026-03-15T19:19:37.633207,3.9,120.3,0.37
2026-03-15T19:19:38.639633,3.9,120.3,0.369
2026-03-15T19:19:39.631498,3.9,120.4,0.369
2026-03-15T19:19:40.636600,3.9,120.4,0.37
2026-03-15T19:19:41.628560,3.8,120.4,0.369
2026-03-15T19:19:42.633454,3.9,120.4,0.369
2026-03-15T19:19:43.642114,3.8,120.4,0.37
2026-03-15T19:19:44.631434,3.8,120.4,0.369
2026-03-15T19:19:45.639555,3.9,120.4,0.369
2026-03-15T19:19:46.631789,3.9,120.4,0.37
2026-03-15T19:19:47.639160,3.9,120.4,0.371
2026-03-15T19:19:48.644355,3.8,120.4,0.37
2026-03-15T19:19:49.634145,3.8,120.4,0.37
2026-03-15T19:19:50.642120,3.9,120.4,0.371
2026-03-15T19:19:51.633476,3.9,120.3,0.37
2026-03-15T19:19:52.637018,3.9,120.3,0.372
2026-03-15T19:19:53.647289,3.9,120.3,0.37
2026-03-15T19:19:54.636358,3.9,120.3,0.37
2026-03-15T19:19:55.642607,3.9,120.3,0.372
2026-03-15T19:19:56.636015,3.9,120.3,0.371
2026-03-15T19:19:57.643533,3.9,120.4,0.371
2026-03-15T19:19:58.648006,3.9,120.4,0.371
2026-03-15T19:19:59.637666,3.9,120.4,0.371
2026-03-15T19:20:00.644205,3.9,120.3,0.37
2026-03-15T19:20:01.636904,3.9,120.3,0.371
2026-03-15T19:20:02.646538,3.8,120.2,0.371
2026-03-15T19:20:03.637262,3.9,120.4,0.371
2026-03-15T19:20:04.642858,3.9,120.2,0.371
2026-03-15T19:20:05.651516,3.9,120.3,0.369
2026-03-15T19:20:06.640810,3.9,120.3,0.369
2026-03-15T19:20:07.648252,3.8,120.3,0.371
2026-03-15T19:20:08.640841,3.9,120.3,0.369
2026-03-15T19:20:09.648800,3.9,120.4,0.37
2026-03-15T19:20:10.640794,3.8,120.3,0.371
2026-03-15T19:20:11.649213,3.8,120.3,0.37
2026-03-15T19:20:12.654159,3.9,120.3,0.37
2026-03-15T19:20:13.647437,3.8,120.4,0.371
2026-03-15T19:20:14.650355,3.9,120.3,0.37
2026-03-15T19:20:15.645305,3.9,120.2,0.369
2026-03-15T19:20:16.651551,3.9,120.3,0.37
2026-03-15T19:20:17.645031,3.8,120.3,0.37
2026-03-15T19:20:18.651264,3.9,120.3,0.37
2026-03-15T19:20:19.658312,3.9,120.3,0.37
2026-03-15T19:20:20.651377,3.8,120.3,0.369
2026-03-15T19:20:21.654697,3.8,120.3,0.369
2026-03-15T19:20:22.664984,3.8,120.3,0.37
2026-03-15T19:20:23.653498,3.8,120.3,0.37
