timestamp,watts,volts,amps
2026-03-16T19:38:54.230083,5.5,120.5,0.376
2026-03-16T19:38:55.223466,5.5,120.6,0.375
2026-03-16T19:38:56.230388,5.5,120.4,0.375
2026-03-16T19:38:57.236836,5.4,120.5,0.377
2026-03-16T19:38:58.226482,5.4,120.5,0.376
2026-03-16T19:38:59.220164,5.5,120.5,0.375
2026-03-16T19:39:00.226459,5.5,120.4,0.377
2026-03-16T19:39:01.233278,5.4,120.5,0.375
2026-03-16T19:39:02.223574,5.4,120.5,0.377
2026-03-16T19:39:03.229935,5.5,120.5,0.375
2026-03-16T19:39:04.223583,5.5,120.5,0.376
2026-03-16T19:39:05.232390,5.5,120.4,0.377
2026-03-16T19:39:06.235388,5.5,120.5,0.371
2026-03-16T19:39:07.226944,5.4,120.5,0.372
2026-03-16T19:39:08.234222,5.3,120.4,0.372
2026-03-16T19:39:09.227084,5.2,120.5,0.37
2026-03-16T19:39:10.232322,5.1,120.5,0.37
2026-03-16T19:39:11.238205,5.0,120.5,0.371
