timestamp,watts,volts,amps
2026-03-23T16:12:22.480666,8.0,120.8,0.384
2026-03-23T16:12:23.467796,7.9,120.8,0.387
2026-03-23T16:12:24.477313,8.0,120.8,0.383
2026-03-23T16:12:25.470368,8.0,120.8,0.383
2026-03-23T16:12:26.478714,8.0,120.8,0.383
2026-03-23T16:12:27.467579,8.0,120.9,0.384
2026-03-23T16:12:28.473923,7.9,120.9,0.384
2026-03-23T16:12:29.467230,8.0,120.9,0.384
2026-03-23T16:12:30.477418,8.0,120.8,0.384
2026-03-23T16:12:31.465384,8.0,120.9,0.384
2026-03-23T16:12:32.475005,8.0,120.8,0.384
2026-03-23T16:12:33.465691,7.9,120.9,0.383
2026-03-23T16:12:34.469562,7.9,120.9,0.383
2026-03-23T16:12:35.463503,8.0,120.9,0.382
2026-03-23T16:12:36.470320,8.0,120.9,0.383
2026-03-23T16:12:37.476635,7.9,120.8,0.383
2026-03-23T16:12:38.466557,8.0,120.8,0.383
2026-03-23T16:12:39.459977,8.0,120.9,0.383
2026-03-23T16:12:40.466034,8.0,120.9,0.383
2026-03-23T16:12:41.473727,8.0,120.8,0.384
2026-03-23T16:12:42.464155,8.0,120.9,0.384
2026-03-23T16:12:43.471001,7.9,120.9,0.385
2026-03-23T16:12:44.461490,8.0,120.9,0.385
2026-03-23T16:12:45.467488,7.9,120.8,0.383
2026-03-23T16:12:46.461354,8.0,120.8,0.386
2026-03-23T16:12:47.470737,8.0,120.9,0.385
2026-03-23T16:12:48.459635,7.9,120.9,0.385
2026-03-23T16:12:49.465102,8.0,120.8,0.385
2026-03-23T16:12:50.457885,8.0,120.8,0.384
2026-03-23T16:12:51.466138,7.9,120.9,0.384
2026-03-23T16:12:52.456759,7.9,120.8,0.385
2026-03-23T16:12:53.462789,8.0,120.8,0.384
2026-03-23T16:12:54.455149,8.0,120.8,0.384
2026-03-23T16:12:55.464097,8.0,120.9,0.384
2026-03-23T16:12:56.453949,8.0,120.8,0.384
2026-03-23T16:12:57.462218,7.9,120.8,0.385
2026-03-23T16:12:58.455555,7.9,120.9,0.384
2026-03-23T16:12:59.459840,8.0,120.8,0.384
2026-03-23T16:13:00.454538,8.0,120.7,0.384
2026-03-23T16:13:01.459394,8.0,120.9,0.385
2026-03-23T16:13:02.453665,8.0,120.8,0.384
2026-03-23T16:13:03.459117,8.0,120.9,0.384
2026-03-23T16:13:04.468221,8.0,120.7,0.384
2026-03-23T16:13:05.458129,8.0,120.8,0.385
2026-03-23T16:13:06.474170,8.0,120.8,0.384
2026-03-23T16:13:07.455059,7.9,120.8,0.385
2026-03-23T16:13:08.463431,8.0,120.7,0.384
2026-03-23T16:13:09.454544,8.0,120.9,0.385
2026-03-23T16:13:10.462088,8.0,120.7,0.383
2026-03-23T16:13:11.462557,7.9,120.8,0.385
2026-03-23T16:13:12.456415,8.0,120.9,0.384
2026-03-23T16:13:13.464066,7.9,120.8,0.384
2026-03-23T16:13:14.454748,8.0,120.9,0.384
2026-03-23T16:13:15.462564,8.0,120.8,0.385
2026-03-23T16:13:16.453148,8.0,120.9,0.385
2026-03-23T16:13:17.461548,8.0,120.9,0.386
2026-03-23T16:13:18.465380,8.0,120.8,0.385
2026-03-23T16:13:19.455894,8.0,120.8,0.384
2026-03-23T16:13:20.448972,7.9,120.8,0.384
2026-03-23T16:13:21.453953,8.0,120.8,0.383
