timestamp,watts,volts,amps
2026-03-23T15:39:59.840437,9.3,121.0,0.391
2026-03-23T15:40:00.844678,9.3,120.9,0.392
2026-03-23T15:40:01.840820,9.3,120.9,0.389
2026-03-23T15:40:02.845297,9.3,121.0,0.389
2026-03-23T15:40:03.853933,9.3,121.0,0.39
2026-03-23T15:40:04.842839,9.3,121.0,0.39
2026-03-23T15:40:05.850117,9.3,121.0,0.39
2026-03-23T15:40:06.843617,9.4,121.0,0.389
2026-03-23T15:40:07.851172,9.4,120.9,0.39
2026-03-23T15:40:08.856909,9.3,121.0,0.389
2026-03-23T15:40:09.846656,9.4,120.9,0.391
2026-03-23T15:40:10.853474,9.3,120.9,0.395
2026-03-23T15:40:11.847576,9.4,120.9,0.392
2026-03-23T15:40:12.853943,9.4,120.9,0.391
2026-03-23T15:40:13.843973,9.4,120.9,0.391
2026-03-23T15:40:14.850403,9.4,120.9,0.39
2026-03-23T15:40:15.858580,9.3,121.0,0.391
2026-03-23T15:40:16.849263,9.4,120.9,0.388
2026-03-23T15:40:17.856453,9.3,121.0,0.39
2026-03-23T15:40:18.847240,9.3,121.0,0.389
2026-03-23T15:40:19.852817,9.4,120.9,0.39
2026-03-23T15:40:20.861816,9.3,121.0,0.389
2026-03-23T15:40:21.851744,9.3,121.0,0.39
2026-03-23T15:40:22.859525,9.3,121.0,0.39
2026-03-23T15:40:23.849749,9.3,120.9,0.391
2026-03-23T15:40:24.854614,9.3,121.0,0.389
2026-03-23T15:40:25.848827,9.3,120.9,0.39
2026-03-23T15:40:26.855314,9.3,121.0,0.39
2026-03-23T15:40:27.848458,9.3,121.0,0.389
2026-03-23T15:40:28.855290,9.3,121.0,0.39
2026-03-23T15:40:29.862397,9.3,121.0,0.39
2026-03-23T15:40:30.852912,9.3,120.9,0.388
2026-03-23T15:40:31.859608,9.3,120.9,0.382
2026-03-23T15:40:32.852895,9.2,120.9,0.384
2026-03-23T15:40:33.858951,9.1,120.9,0.384
2026-03-23T15:40:34.852344,8.9,120.8,0.386
