timestamp,watts,volts,amps
2026-03-15T20:24:21.358666,5.3,120.1,0.376
2026-03-15T20:24:22.365431,5.3,120.0,0.377
2026-03-15T20:24:23.357694,5.3,120.2,0.377
2026-03-15T20:24:24.364093,5.3,120.1,0.376
2026-03-15T20:24:25.370783,5.3,120.1,0.376
2026-03-15T20:24:26.361820,5.3,120.0,0.376
2026-03-15T20:24:27.367894,5.3,120.0,0.377
2026-03-15T20:24:28.364534,5.4,120.1,0.377
2026-03-15T20:24:29.370042,5.4,120.0,0.378
2026-03-15T20:24:30.372618,5.4,120.1,0.377
2026-03-15T20:24:31.363440,5.3,120.0,0.378
2026-03-15T20:24:32.369978,5.4,120.0,0.376
2026-03-15T20:24:33.364983,5.4,120.0,0.376
2026-03-15T20:24:34.370639,5.3,120.2,0.377
2026-03-15T20:24:35.377537,5.3,120.2,0.373
2026-03-15T20:24:36.371526,5.2,120.2,0.372
2026-03-15T20:24:37.374710,5.1,120.2,0.373
2026-03-15T20:24:38.362515,5.0,120.0,0.372
