timestamp,watts,volts,amps
2026-03-16T18:09:34.556213,4.0,120.2,0.373
2026-03-16T18:09:35.549815,4.0,120.2,0.373
2026-03-16T18:09:36.554521,4.0,120.3,0.372
2026-03-16T18:09:37.548487,4.0,120.3,0.372
2026-03-16T18:09:38.554637,4.0,120.3,0.373
2026-03-16T18:09:39.548799,4.1,120.2,0.372
2026-03-16T18:09:40.556179,4.1,120.2,0.372
2026-03-16T18:09:41.546495,4.0,120.1,0.373
2026-03-16T18:09:42.555489,4.1,120.2,0.372
2026-03-16T18:09:43.546141,4.1,120.2,0.371
2026-03-16T18:09:44.550568,4.1,120.1,0.373
2026-03-16T18:09:45.544396,4.1,120.1,0.373
2026-03-16T18:09:46.551313,4.1,120.2,0.373
2026-03-16T18:09:47.544588,4.1,120.1,0.372
2026-03-16T18:09:48.549351,4.1,120.1,0.372
2026-03-16T18:09:49.543149,4.1,120.2,0.372
2026-03-16T18:09:50.550510,4.1,120.1,0.372
2026-03-16T18:09:51.543326,4.1,120.1,0.371
2026-03-16T18:09:52.547960,4.1,120.1,0.372
2026-03-16T18:09:53.542423,4.1,120.2,0.372
2026-03-16T18:09:54.548461,4.2,120.1,0.371
2026-03-16T18:09:55.541559,4.1,120.1,0.372
2026-03-16T18:09:56.546700,4.2,120.2,0.372
2026-03-16T18:09:57.541062,4.2,120.2,0.374
2026-03-16T18:09:58.546792,4.1,120.2,0.371
2026-03-16T18:09:59.540137,4.2,120.1,0.372
2026-03-16T18:10:00.545530,4.1,120.2,0.372
2026-03-16T18:10:01.539751,4.2,120.1,0.371
2026-03-16T18:10:02.545849,4.1,120.1,0.373
2026-03-16T18:10:03.539218,4.2,120.2,0.371
2026-03-16T18:10:04.544025,4.1,120.1,0.372
2026-03-16T18:10:05.538222,4.2,120.2,0.371
2026-03-16T18:10:06.544516,4.1,120.2,0.373
2026-03-16T18:10:07.538174,4.1,120.1,0.372
2026-03-16T18:10:08.543128,4.1,120.2,0.369
2026-03-16T18:10:09.537166,4.1,120.1,0.37
