Banks,algorithm_family,dev_backend,frequency_component,operating_frequency_mhz,mflops_per_w,throughput,run_power_w,mflops_per_w_std,throughput_std,run_power_w_std
16,UPF-OS,nano_clfft,GPU,408.0,398.6190732253173,154695.75738066484,9.50438596491228,2.878994601391867,983.4674392074354,0.014285054726892064
16,UPF-OS,nano_clfft,GPU,510.0,413.4142635245193,163312.37610111656,9.67456140350877,3.7902943914210434,1688.097748134642,0.017429451518624513
16,UPF-OS,nano_clfft,GPU,612.0,424.80652808506403,170497.1950676912,9.829487179487181,1.8214369192500235,478.41614469569936,0.030154107795829926
16,UPF-OS,nano_clfft,GPU,714.0,429.2820625648123,174249.86599188554,9.941025641025641,1.9605749386488032,809.7797695095817,0.015126032003848426
16,UPF-OS,nano_clfft,GPU,816.0,433.406763120488,178609.76099601106,10.09284188034188,4.088714946897835,1612.9717354973216,0.02860559715287262
16,UPF-OS,nano_clfft,GPU,918.0,424.169649129617,181567.92109941508,10.483333333333333,3.4332887669303944,1566.987300988859,0.013249241725911852
16,UPF-OS,nano_clfft,GPU,1020.0,415.41025729288384,185385.85694696466,10.92948717948718,1.3043846500207836,813.8168117882101,0.024527085217575434
16,UPF-OS,nano_cufft,GPU,306.0,703.0010145161755,289616.79416958656,10.089473684210526,2.499207946669198,1218.3815537443706,0.015613049446517918
16,UPF-OS,nano_cufft,GPU,408.0,819.1623229108818,351592.0873821289,10.511538461538462,9.395617986720252,4449.710015699147,0.026085884550481612
16,UPF-OS,nano_cufft,GPU,510.0,892.6267715405107,397798.9369054269,10.914102564102564,8.777425313650255,4865.402906900418,0.040533912068950836
16,UPF-OS,nano_cufft,GPU,612.0,953.7481035444507,439318.822545642,11.28076923076923,15.16595810070324,7663.450588032276,0.021620722034701677
16,UPF-OS,nano_cufft,GPU,714.0,998.6664864425871,471102.989556063,11.552564102564103,15.813317978323857,9032.01039078825,0.045486630239796155
16,UPF-OS,nano_cufft,GPU,816.0,1043.1192407915976,503482.81445694226,11.82051282051282,12.956468958406063,8143.459964521111,0.05488641559542999
16,UPF-OS,nano_cufft,GPU,918.0,1058.1138957903477,539366.1330503445,12.48392857142857,13.928713813457634,7961.768738307256,0.07797664485509151
16,UPF-OS,nano_cufft,GPU,1020.0,1041.232756568441,555139.3162827377,13.057142857142857,14.60555555000862,9061.664794415057,0.07228063223241862
